,PPO,CPPO,PPO-DeepSeek 10%,PPO-DeepSeek 1%,PPO-DeepSeek 0.1%,CPPO-DeepSeek 10%,CPPO-DeepSeek 1%,CPPO-DeepSeek 0.1%,CPPO-DeepSeek Phase1 EP90,CPPO-DeepSeek Phase1 EP100,CPPO-DeepSeek Phase1 EP110,Nasdaq-100
2022-02-08,3138961.056971282,1960078.7780426329,1594991.5087248366,1812664.021160372,2053025.4387633775,1594007.3085753128,1971179.543986209,1375435.634293921,2064801.0511502174,1911344.2667476898,1827796.614051251,2318398.269694272
2022-02-09,3077128.1895823437,1908982.5287031694,1565339.7002429962,1770304.6730397092,2008380.9068593283,1568378.544013593,1917110.3775101998,1340166.946721986,2024765.7556154507,1877417.3986546285,1773114.0186365452,2367122.68660424
2022-02-10,2980254.767384561,1835301.750379961,1503732.9459324402,1662131.911215154,1936044.740827838,1518448.0918802551,1870949.689081445,1253079.3253379192,1977735.3439648142,1836094.1747977166,1710734.9394116248,2311891.2000265294
2022-02-11,3001829.667357066,1846316.3049110835,1498956.257877052,1655085.7444467011,1937080.0869532316,1502869.754371519,1869835.0812632022,1248521.6205452064,1967396.502395848,1834067.3390542537,1710419.3587164977,2240863.2122883885
2022-02-14,3118245.6264397283,1912341.6313038068,1538069.8606326536,1723718.6766048942,1998148.254621436,1529504.9515969811,1910484.3585029428,1292654.053983183,2026707.610988241,1872385.7213259928,1752086.888471476,2243182.077432348
2022-02-15,3080856.9212486288,1893028.029447222,1525845.7298041848,1699676.4547226396,2004805.7915034713,1519141.5620480462,1903785.9742605283,1267481.9855944356,2033190.6824321875,1867758.0837330832,1748043.3776208316,2298556.6507628504
2022-02-16,2929509.1384957847,1797338.3570489122,1483247.216828181,1634183.7435923675,1933836.3129312876,1471869.270751035,1864098.7552323993,1214435.8485232962,1984705.0493388714,1816196.0448736912,1686927.2248881191,2295855.6580140633
2022-02-17,2825063.3640592173,1759545.4387209807,1470742.8240357228,1600952.0789237625,1917866.4869348614,1459879.6531628375,1858775.4587860738,1195731.4102179385,1965618.1660272903,1809488.076332574,1669906.9626553208,2227956.234490939
2022-02-18,2761901.386220246,1724629.0442845013,1457697.0878192973,1614205.0432372787,1919811.7019707155,1459256.7015965378,1850013.2539576353,1214659.495742012,1919959.4426033793,1774257.8331495004,1646582.0706290829,2202456.547761882
2022-02-22,2737984.3898797175,1717114.230621455,1383107.5223491308,1581841.0914946662,1869109.9417173106,1445182.318984682,1807906.5656866154,1194226.6751207127,1871559.3599836042,1728577.8380427933,1597518.249176377,2180602.656224404
2022-02-23,2910910.1154520586,1807907.0167722008,1439410.1227169775,1641548.4514899573,1921136.642398835,1477781.8321353307,1853595.2186897143,1226260.4917749364,1951823.2633323923,1783171.9209548347,1666374.7898371061,2123833.601160415
2022-02-24,3032718.3539205925,1867281.8025808253,1464902.219434701,1674028.4663150676,1959259.6080225413,1515552.507687216,1883062.082372679,1248299.4228916236,2005380.98680716,1814105.031865452,1689697.9895126298,2196974.5749271787
2022-02-25,3071623.5189055055,1871513.6929578355,1465490.6933193451,1673450.4061335234,1949257.3873558943,1528192.6931555837,1890114.779140044,1239588.6744666658,2049980.347633999,1828696.6938907711,1704649.124389586,2230694.8412466296
2022-02-28,3046124.4237255785,1843680.1908963511,1441086.1944670195,1676464.3200393538,1936980.7858914922,1522875.9370482273,1858473.4880739118,1245849.276803802,2043807.219272988,1810347.4296559973,1678836.2756099198,2238343.0738258557
2022-03-01,3087594.165086744,1872966.5400191124,1455612.7367719738,1686408.7113300576,1974983.0147222648,1532647.8326476107,1892180.8168428666,1250114.543010704,2043841.0960732664,1827040.994339251,1691530.439393513,2201898.4787206817
2022-03-02,3018811.0200834866,1838277.1757318408,1441038.264209861,1675199.9822592316,1955696.811408402,1526375.5188083635,1876963.802180297,1252981.0950447235,2020774.4750229013,1798959.6113489408,1655344.182380877,2239267.610762887
2022-03-03,2950327.1926020924,1796048.1142427186,1417905.0443358778,1631203.2449395047,1922842.6261315763,1511790.097943426,1860074.4267182045,1223407.697610154,2008607.4841323032,1782534.1231761666,1639875.1089337713,2206492.146886228
2022-03-04,2811861.0035678907,1706205.7898069404,1359714.598047843,1586098.5558443998,1828057.8950554922,1472907.0415909358,1803588.2667366664,1193946.637737765,1974278.5643901448,1727399.6919574006,1575394.2082942298,2175461.8194033313
2022-03-07,2799523.242487085,1688363.9642229236,1356077.312995984,1596262.9025177788,1829654.497442488,1464809.4336786144,1807754.516354259,1184906.197262264,2014292.9139523664,1716026.590080233,1568274.3961142155,2093955.644027794
2022-03-08,2927494.9707755917,1758729.336558995,1397301.3968281683,1650029.3389853816,1895665.9830370327,1490947.2496357162,1861399.3412113609,1224939.3316033597,2054492.644690801,1768149.744545891,1621540.2477744645,2085816.8940932346
2022-03-09,2849916.3430074523,1721050.1009750753,1373813.8151504183,1617194.7844489017,1886714.5797992195,1480747.2289732255,1845448.7709767849,1196385.6416478872,2044540.368076928,1757021.9260093193,1608355.7441974604,2160427.7311338503
2022-03-10,2778059.5947229,1674172.736264115,1352508.8047280933,1563985.600022531,1857056.739421143,1435903.9484023987,1821437.4059122144,1154817.4099237856,1998983.1037014788,1712583.2281153195,1561558.483179013,2136657.367563001
2022-03-11,2726366.491450537,1646830.4708419489,1337194.9799438247,1547099.2667572482,1837531.0266763354,1420957.9049651276,1814688.6907591135,1157990.6163044912,1947997.4977042614,1686452.8214508963,1529598.395644427,2091196.6182397844
2022-03-14,2849836.7552027865,1712839.2434370564,1370653.3168253764,1589466.8257807132,1883589.306482652,1440984.5845997205,1858579.9882579355,1185083.4611936652,2002789.4719888333,1729755.9925711087,1566771.9656865103,2051077.8255296552
2022-03-15,3022393.8169361087,1816182.7901673438,1418491.719544695,1663810.9825650114,1944379.1442892759,1484704.4262126219,1900375.379607182,1233495.1780879942,2068103.0093704327,1780990.1681155171,1629694.5707830214,2115836.249186501
2022-03-16,3110088.5083662816,1873059.2562941753,1447659.5216530107,1709476.7931169895,1974410.034407625,1536244.6135062734,1912456.2047392663,1270239.8000001991,2103093.750215076,1822753.4636675192,1680138.5953282278,2194163.657162298
2022-03-17,3175101.6637874944,1913425.368897213,1476808.6667153928,1743096.932576464,2008398.9055595302,1552776.7745078944,1924925.576637517,1298109.9125340169,2123520.439717543,1841026.230334866,1707617.4931715028,2219601.933267839
2022-03-18,3154536.2662361567,1889794.6525740789,1468873.5304317067,1743539.402984776,2004249.082388085,1577093.783705567,1913990.2382082995,1300244.1036339637,2128292.95405456,1841770.5169860893,1708841.6044057999,2266998.0383911585
2022-03-21,3231015.6569157974,1928693.2458834727,1496164.6159153418,1763706.8290219563,2021900.2150296937,1585590.3112059475,1935609.1885204518,1313942.0562045332,2154707.738685468,1868915.7695568737,1735666.1558161906,2260082.2810239177
2022-03-22,3226454.9092748757,1903766.3571775565,1477109.0009004013,1720535.8045139026,1975835.9689996091,1579340.4107526268,1907793.9506533789,1279868.510518331,2138454.429343664,1836058.0253668332,1698432.390730691,2303824.76110116
2022-03-23,3314024.845459584,1945170.0748757934,1502313.1578898022,1750496.8341158526,2019000.9228010538,1598718.651421262,1947753.7625792727,1294875.0091446363,2187528.294275121,1866875.7236763653,1730170.451167987,2271316.5869633537
2022-03-24,3242022.8557816963,1912579.0768955555,1506175.2744912922,1741819.8111085352,2019281.112977709,1606797.7212564459,1951004.23888961,1292076.465150261,2183491.24978241,1868537.362805691,1728681.382097512,2321331.855179625
2022-03-25,3314724.0388443503,1956557.3996294476,1519642.5495700429,1765513.4647275282,2044855.4769922253,1604869.991254499,1962607.5276891973,1308360.8623362724,2193531.632625247,1883027.443792637,1750383.1460504334,2319542.65666349
2022-03-28,3384319.3859729064,2005274.960292578,1545741.7482070746,1813697.2727895868,2084280.697246724,1626327.9415164636,1997960.0604192484,1343497.335906843,2235619.211477743,1920725.2960698272,1786828.350951067,2356187.1433482086
2022-03-29,3319023.459312889,1962173.756068596,1527280.022541221,1780378.0580754338,2055583.704232088,1613457.9119533047,1976405.8663914574,1324606.32225981,2203653.1661297954,1895036.08161124,1759644.3063839292,2395791.775612951
2022-03-30,3271169.6329649026,1934612.1603112053,1499653.965858685,1767007.5549368425,2040331.6798427405,1598123.4343145734,1958606.606604394,1311382.6070950334,2202877.4273296497,1864071.4129071336,1728104.533031325,2369416.3733925577
2022-03-31,3302823.5465886276,1943333.0879296083,1494361.4210766396,1809315.142193213,2047529.4446670231,1628361.9065454882,1954523.9983135667,1354057.1184861525,2207561.2920636465,1856383.0677027418,1724059.4954698395,2332776.799557721
2022-04-01,3381522.347151063,1980644.189082841,1519366.486582021,1832230.841901664,2067104.9870659607,1646512.80413009,1974653.4403930246,1362369.5681215897,2266229.5273240744,1905238.396904509,1767777.8027023228,2336348.594947963
2022-04-04,3302528.5863482496,1922911.709497031,1491674.4514656875,1806401.8137113373,2040628.6777181553,1624301.985883522,1948342.8282946364,1350915.370977751,2219098.395299846,1860020.857528405,1718821.456241134,2383255.717981537
2022-04-05,3229278.298654163,1883354.7775762198,1475827.0081832907,1776738.736851498,1999657.1217440602,1607412.4583814824,1930996.5784598638,1331290.3300983445,2199339.882965046,1830650.5748553355,1675844.5439664377,2329970.4875896038
2022-04-06,3254758.930197079,1891297.5220145711,1476033.4468515818,1810389.000084541,2008313.684211465,1634920.7312478132,1933902.5179092197,1358722.713936442,2220663.5580505906,1843231.7063107318,1677328.8079941496,2279387.7852120455
2022-04-07,3204783.213152942,1868004.4200670286,1465351.9872442097,1777044.4961312506,1983216.3406935718,1635668.2457035147,1919187.721973858,1341424.9885610242,2184707.227001952,1832674.0312550145,1655942.8719217926,2284563.1655088463
2022-04-08,3123843.8454701905,1829591.6344834005,1446123.194329205,1727646.8696421487,1949087.2347926646,1590686.8629902662,1895943.6338039585,1303373.3870332835,2137145.861945592,1795726.5436596225,1623305.8248265828,2252405.6460313154
2022-04-11,3101376.1895715087,1823543.187274254,1436444.2752045507,1701324.8495486146,1946315.2403961872,1592604.8082656704,1889533.9942150733,1283401.246881584,2129191.1492282334,1788267.1821918825,1615317.9672183364,2199417.643057199
2022-04-12,3154861.2459409446,1855528.5093374439,1461469.9895929894,1712361.3827212655,1991029.752412574,1604279.8856785193,1912070.8700515756,1285375.5606091383,2168180.1728932746,1818115.4380311319,1648865.3041912494,2191561.842570489
2022-04-13,3044948.5123463264,1799115.7359986738,1435056.6630916004,1676524.0036737,1971936.3078159634,1577067.4327487063,1880449.3573956212,1259215.7011458199,2138015.67997503,1781768.8284856721,1614831.9149540768,2235117.173772567
2022-04-14,3051471.751830557,1806170.6669640825,1432102.834135802,1676924.3406151442,1976595.173793898,1577727.1349835668,1870546.279336372,1255381.6406867658,2135846.561319486,1785793.3015824244,1614352.8909145815,2184168.1570257363
2022-04-18,3138560.703244786,1869472.6877092267,1476717.0027262073,1711403.7204812684,2018110.4161605537,1593655.8708157863,1909574.4789804667,1280606.4589072024,2175912.9969714507,1823383.8073674082,1656016.5296716164,2186927.182813746
2022-04-19,3066756.0536148353,1766685.4639507986,1472337.0516869635,1701210.6585414677,2012353.7926954261,1609045.3381973966,1897543.827901224,1283515.7168316059,2066073.8181933097,1711486.4089433393,1548815.9289497142,2234011.9360758397
2022-04-20,2945576.110048251,1712918.944880149,1448081.572799103,1644129.069499023,1964339.8501453183,1567932.7591894914,1873755.6408148722,1253150.2065577237,1975977.7095455576,1672344.413604715,1503779.874289728,2200725.689338087
2022-04-21,2868268.368655674,1661123.0961953127,1416810.5733300094,1589429.337171811,1912497.4298018538,1504976.6631418776,1830882.366338896,1207407.489824518,1933576.6671105903,1629437.276118263,1461328.9134948398,2157008.3876164863
2022-04-22,2945718.5472758245,1696226.7349553676,1435385.0937019766,1587843.5058332717,1939466.1698182917,1495962.2164019193,1844813.997450002,1199245.4744617096,1948839.6029356169,1634944.4390224481,1471616.6344636641,2099849.52861973
2022-04-25,2867873.7267829934,1643303.0828793035,1381500.684074801,1511821.1621472503,1873317.8815529114,1445203.8272336992,1790942.195344735,1137036.111172281,1903442.5015307912,1583298.409035073,1418835.0206759346,2127573.661659091
2022-04-26,2898144.962777748,1643966.048287238,1395345.4404232677,1508579.8927108198,1888720.1281279721,1439529.0350110068,1796042.6361958312,1123277.2630706837,1932405.0962733887,1570730.9863302917,1407938.9299829698,2045272.065182464
2022-04-27,2969788.5321700703,1692236.900092327,1431862.861432209,1544773.321902875,1957343.7948476665,1472731.6876751487,1839813.5700621726,1145062.283048039,1924963.016251913,1576225.5467126544,1478102.01892664,2044273.8354972133
2022-04-28,2847057.8768457607,1620749.0252270084,1388689.7351138329,1499098.6258816456,1865004.726561956,1433019.9405662315,1774035.1346173543,1116585.8567230874,1871091.8433000352,1520413.9065006007,1416116.5651274594,2115443.2211959995
2022-04-29,2896061.048298141,1661264.6179964282,1408452.8881987548,1526702.2071204234,1886996.069037431,1447121.5874413224,1800477.586042048,1133279.185433993,1903031.9451428307,1547758.5084324195,1444272.9405125724,2020918.4542147724
2022-05-02,2904824.975434102,1663527.6741234295,1410267.814225131,1532570.1432322464,1871995.9719993721,1471419.8244538489,1812415.6446313136,1133694.43004342,1931842.2319175738,1553803.459251496,1450863.484762954,2055669.9584296138
2022-05-03,3009230.091904835,1714062.81746194,1448237.1860940356,1580656.7982874073,1934382.6208707786,1516329.9546476423,1877643.064617503,1161470.6025642368,2018548.9068236526,1610338.9694438241,1507190.9597115552,2057878.8985574797
2022-05-04,2818082.808298538,1603751.227277679,1381823.2451684931,1501126.2103211724,1851577.609544364,1451930.2150040597,1805675.8382119471,1103400.9306695096,1938358.573962167,1542556.877765057,1442814.451650082,2127965.154384005
2022-05-05,2803466.6726545203,1574929.1633327347,1337443.9588208885,1349394.6523641825,1797605.1488121909,1372068.8009404968,1786824.0148761927,974706.4328988853,1885684.3307306229,1528339.0779526017,1416550.0735451712,2020250.3066309197
2022-05-06,2577867.7241471624,1450415.0886306483,1286367.4192018316,1231747.4520670946,1714711.9627882137,1256327.6561408327,1748685.2042236188,882998.7616451855,1810223.2995792762,1470792.6793848982,1351263.1903927866,1995565.0782962423
2022-05-09,2605888.6891732444,1479189.6182710803,1292189.3384539387,1234562.6475503384,1745980.434986323,1261917.9934394103,1762082.819843695,883737.6245976177,1826887.9457401123,1492799.5321682477,1367150.2647944323,1916045.9971711198
2022-05-10,2448522.935353579,1404253.1510916569,1276653.23498423,1188630.8712794352,1702340.930955805,1228117.5845858867,1726885.5622983456,855450.9788519823,1765614.6128184046,1446731.9027039714,1317603.6613585425,1940907.4739952877
2022-05-11,2478484.475006124,1441498.3017604875,1293212.7500841212,1209843.497845138,1700254.144155918,1243138.9990780419,1735086.2946746685,869360.0208878019,1787757.5721922354,1471185.1365277232,1338897.3339746012,1881434.3556513358
2022-05-12,2626635.016039696,1522277.5169915832,1348783.1656289508,1293123.6195146348,1762113.72706795,1307002.889468579,1778856.2631283025,924393.2026741925,1878209.6677758892,1533337.3407029535,1411793.4758130738,1877966.3442148354
2022-05-13,2605244.908317412,1509403.3060259789,1338951.4196152021,1282050.8017718443,1737252.870091895,1294823.9792241375,1765784.4490897227,921576.1476384199,1851006.2490432106,1512658.4293456385,1384716.793480943,1947438.033226525
2022-05-16,2701195.0580531624,1564769.4242026126,1371775.5311418998,1335302.201745792,1779103.7394632548,1322795.513763913,1810527.14290294,957157.4385082945,1890218.4136835637,1538429.742522913,1411582.1066436756,1924827.869860449
